AGE,KIDS,NET WORTH,INCOME,MARRIAGE,TRUE RISK TOLERANCE,RISK TOLERANCE SCORE
42,2,13773.448726,17039.620885,1,60.47904974136443,High Risk
38,0,88025.800131,30351.824701,2,11.87918600179459,Low Risk
38,0,88129.359895,38871.635143,2,13.46172421323495,Low Risk
38,0,87093.762247,30351.824701,2,11.87847281894988,Low Risk
58,1,689700784.78,53057119.53,1,1.346097917244496,Very Low Risk
58,1,885762202.81,54239243.229,1,1.504808342391506,Very Low Risk
55,0,63982743.762,2374897.1608,1,5.906517395818026,Very Low Risk
55,0,64026860.222,2374897.1608,1,5.912539913756367,Very Low Risk
35,3,68142.325278,100107.7727,1,26.3668268517966,Moderate Risk
35,3,98278.216852,92652.938561,1,21.824764386447377,Moderate Risk
44,0,38834.911822,15974.644579,2,9.331278620072196,Low Risk
63,0,1473655.454,62833.602012,1,0.8161428771057619,Very Low Risk
72,0,250893206.73,3184279.1528,1,0.461214711893822,Very Low Risk
72,0,204193966.36,2843486.7351,1,0.4704485421330527,Very Low Risk
72,0,286717636.19,3045832.2331,1,0.4587047149429405,Very Low Risk
72,0,341250137.17,2918035.0765,1,0.4582195891322922,Very Low Risk
72,0,213045219.46,2875436.0243,1,0.4661344568884132,Very Low Risk
80,0,959481.22142,70607.929041,1,0.5444684579436196,Very Low Risk
80,0,959481.22142,70607.929041,1,0.5458993902435969,Very Low Risk
80,0,959481.22142,70501.43141,1,0.5465764925370079,Very Low Risk
80,0,959481.22142,70501.43141,1,0.5457342233006653,Very Low Risk
80,0,959481.22142,70501.43141,1,0.544775943395921,Very Low Risk
36,3,915261.20183,455809.85867,1,44.83181618247603,High Risk
36,3,915261.20183,456874.83497,1,44.8857878941121,High Risk
36,3,915261.20183,455809.85867,1,44.80212405914523,High Risk
36,3,916296.79948,455809.85867,1,44.80212405914523,High Risk
36,3,915157.64206,455809.85867,1,44.83481915971196,High Risk
50,0,261333.06662,54313.79157,2,8.346805552273846,Low Risk
50,0,297682.54409,54313.79157,2,8.32737905266828,Low Risk
50,0,237203.64141,54313.79157,2,8.37005886281777,Low Risk
50,0,342006.12345,54313.79157,2,8.38453000419106,Low Risk
50,0,325954.3599,54313.79157,2,8.339715158698276,Low Risk
39,3,292452.77596,106497.63053,1,24.083741198033835,Moderate Risk
39,3,293488.37361,106497.63053,1,24.083741198033835,Moderate Risk
39,3,269669.62769,106497.63053,1,23.97071830407569,Moderate Risk
39,3,264491.63945,106497.63053,1,24.083741198033835,Moderate Risk
39,3,258174.49379,106497.63053,1,24.083741198033835,Moderate Risk
53,2,171805.6499,99042.796392,1,8.126311517532022,Low Risk
53,2,170562.93272,99042.796392,1,8.130961561833331,Low Risk
53,2,166109.86283,99042.796392,1,8.106225636032459,Low Risk
53,2,174083.96473,99042.796392,1,8.264290204791141,Low Risk
53,2,139909.24233,99042.796392,1,8.0999037169952,Low Risk
68,0,3960125.4082,103302.70161,1,0.6537507234671276,Very Low Risk
68,0,3960125.4082,103302.70161,1,0.6537888840399693,Very Low Risk
68,0,3959089.8106,103302.70161,1,0.6529190865300385,Very Low Risk
68,0,3959089.8106,104367.67792,1,0.6528409745253816,Very Low Risk
68,0,3959089.8106,103302.70161,1,0.6528809259571968,Very Low Risk
32,2,118783.05029,73483.365065,1,37.60901474014133,High Risk
32,2,119818.64794,88393.033339,1,39.21807858051769,High Risk
32,2,118783.05029,90522.98595,1,44.08761941932964,High Risk
71,0,3016695.9504,53781.303417,1,0.5235030364372927,Very Low Risk
71,0,3016695.9504,52716.327112,1,0.5235030364372927,Very Low Risk
71,0,3017731.548,52716.327112,1,0.5237398785424185,Very Low Risk
71,0,3017731.548,53887.801048,1,0.5237398785424185,Very Low Risk
71,0,3016695.9504,53781.303417,1,0.5235030364372927,Very Low Risk
53,0,373125.83279,88393.033339,1,11.031953021784512,Low Risk
53,0,366912.2469,88393.033339,1,11.031953021784512,Low Risk
53,0,370019.03984,88393.033339,1,11.031953021784512,Low Risk
53,0,434226.09406,88393.033339,1,11.031953021784512,Low Risk
53,0,344129.09863,88393.033339,1,11.031953021784512,Low Risk
65,0,1178924.3632,221515.0715,1,2.3958366678852543,Very Low Risk
65,0,1178924.3632,221515.0715,1,2.3958366678852543,Very Low Risk
65,0,1178924.3632,221515.0715,1,2.394632734197998,Very Low Risk
65,0,1178924.3632,220450.0952,1,2.394411285046992,Very Low Risk
65,0,1178924.3632,220450.0952,1,2.394411285046992,Very Low Risk
69,0,2772294.9053,719923.98238,1,0.7572811176622645,Very Low Risk
69,0,2771259.3076,719923.98238,1,0.7572811176622645,Very Low Risk
69,0,2772294.9053,718859.00607,1,0.7571191636093904,Very Low Risk
69,0,2771259.3076,719923.98238,1,0.7572811176622645,Very Low Risk
69,0,2771259.3076,719923.98238,1,0.7572811176622645,Very Low Risk
65,0,1001422.9262,52183.838959,1,1.136294376454175,Very Low Risk
65,0,947571.84847,46858.957433,1,1.1533742063085584,Very Low Risk
65,0,906147.94252,37274.170685,1,1.1155835181570306,Very Low Risk
65,0,991895.42782,41534.075906,1,1.1076506330794549,Very Low Risk
65,0,865759.63423,47923.933738,1,1.1217280987016984,Very Low Risk
55,2,62933.269105,51118.862654,1,5.358354663114515,Very Low Risk
55,2,72377.91966,51118.862654,1,5.359627947539163,Very Low Risk
55,2,59733.272371,51118.862654,1,5.359627947539163,Very Low Risk
55,2,54431.01241,51118.862654,1,5.361648407936757,Very Low Risk
55,2,55508.033965,51118.862654,1,5.360883128068764,Very Low Risk
63,1,697992.81515,40469.099601,1,1.192927314252413,Very Low Risk
63,1,697992.81515,40469.099601,1,1.192927314252413,Very Low Risk
63,1,697992.81515,40469.099601,1,1.192927314252413,Very Low Risk
63,1,696957.2175,40469.099601,1,1.192927314252413,Very Low Risk
63,1,697992.81515,40469.099601,1,1.192927314252413,Very Low Risk
50,2,74463613.325,3194928.9159,1,4.527480677748159,Very Low Risk
50,2,74712156.76,3194928.9159,1,4.401612531717688,Very Low Risk
45,2,342679.26192,149096.68274,1,16.38700046607756,Moderate Risk
45,2,334529.10843,149096.68274,1,16.869034890569697,Moderate Risk
51,1,5459774.3632,413210.80645,1,3.725100881144261,Very Low Risk
51,1,5250376.5186,413210.80645,1,3.7258217737659542,Very Low Risk
51,1,5363153.1025,412145.83015,1,3.7218575126350752,Very Low Risk
51,1,5402712.9327,412145.83015,1,3.721136620013381,Very Low Risk
51,1,5471062.3775,413210.80645,1,3.72625707025698,Very Low Risk
68,0,208206.90725,69223.459844,1,1.2905582199734418,Very Low Risk
68,0,208206.90725,69223.459844,1,1.2758878401586975,Very Low Risk
68,0,208206.90725,69223.459844,1,1.275333288056422,Very Low Risk
66,0,4174494.1215,220450.0952,2,0.6581770002323417,Very Low Risk
66,0,4173458.5238,220450.0952,2,0.6580217843288113,Very Low Risk
66,0,4081290.3331,220450.0952,2,0.6581770002323417,Very Low Risk
66,0,4164138.145,220450.0952,2,0.6581770002323417,Very Low Risk
66,0,3893847.1587,220450.0952,2,0.6581770002323417,Very Low Risk
43,3,684219.36643,212995.26106,1,13.807351336943608,Low Risk
43,3,663921.65251,212995.26106,1,13.821260476771974,Low Risk
70,0,316178318.09,30437022.805,1,0.519617559781793,Very Low Risk
70,0,301575355.65,29414645.552,1,0.523211960684354,Very Low Risk
70,0,315730939.91,30277276.359,1,0.5147495961563964,Very Low Risk
70,0,315828286.09,30181428.492,1,0.5157414323929992,Very Low Risk
70,0,327040701.83,30106880.151,1,0.5101136110989782,Very Low Risk
57,0,337604.83344,23216.483455,2,1.298450308913402,Very Low Risk
57,0,332323.28543,22151.50715,2,1.1727192161331712,Very Low Risk
57,0,390420.31352,22151.50715,2,1.2520080687921842,Very Low Risk
57,0,414135.49967,22151.50715,2,1.2186578442196558,Very Low Risk
23,0,54990.23514,37274.170685,1,98.60433006234564,Very High Risk
23,0,54990.23514,37274.170685,1,98.60433006234564,Very High Risk
23,0,52919.039843,37274.170685,1,98.60433006234564,Very High Risk
23,0,53954.637492,37274.170685,1,98.60433006234564,Very High Risk
23,0,52919.039843,37274.170685,1,98.60433006234564,Very High Risk
52,1,1993732.5931,247074.50283,1,4.293043662655705,Very Low Risk
52,1,1983376.6166,247074.50283,1,4.30160614484566,Very Low Risk
52,1,1982341.0189,247074.50283,1,4.30160614484566,Very Low Risk
52,1,1992696.9954,247074.50283,1,4.30160614484566,Very Low Risk
52,1,1982341.0189,247074.50283,1,4.30160614484566,Very Low Risk
26,0,296802.28609,57508.720486,2,33.60556627752881,Moderate Risk
26,0,296698.72632,57508.720486,2,33.93063389332548,Moderate Risk
26,0,296698.72632,56443.744181,2,33.635914784168605,Moderate Risk
26,0,296698.72632,56443.744181,2,33.635914784168605,Moderate Risk
26,0,297734.32397,56443.744181,2,33.635914784168605,Moderate Risk
45,1,2087454.1803,489889.10043,1,13.116996121454758,Low Risk
45,1,2201162.8021,514383.55546,1,13.662456935654802,Low Risk
59,0,3237278.2495,135251.99077,1,1.4530996842951214,Very Low Risk
59,0,3322197.2567,135251.99077,1,1.4328477861940858,Very Low Risk
59,0,3147181.2541,150161.65905,1,1.573535944413596,Very Low Risk
59,0,3434041.8027,126732.18033,1,1.4539855147114835,Very Low Risk
59,0,3277666.5578,124602.22772,1,1.3850530274566617,Very Low Risk
56,1,309747.25669,82003.175508,1,8.330076481508057,Low Risk
56,1,306226.22469,82003.175508,1,8.330076481508057,Low Risk
56,1,307986.74069,69223.459844,1,7.660940241892743,Low Risk
56,1,310368.61528,74548.341371,1,7.939746316082716,Low Risk
56,1,310057.93599,66028.530928,1,7.493657186989669,Low Risk
50,2,65346.211626,77743.270286,1,18.95007938733649,Moderate Risk
51,0,840387.49184,116082.41728,2,7.136957196045623,Low Risk
51,0,846601.07773,116082.41728,2,7.136957196045623,Low Risk
51,0,859028.24951,116082.41728,2,7.136957196045623,Low Risk
51,0,850743.46832,116082.41728,2,7.136957196045623,Low Risk
51,0,855921.45656,116082.41728,2,7.136957196045623,Low Risk
65,0,30786246.897,3099081.0484,1,1.3037907594475144,Very Low Risk
65,0,30786246.897,3099081.0484,1,1.3037075462907404,Very Low Risk
65,0,30786246.897,3099081.0484,1,1.305456923269845,Very Low Risk
65,0,30786246.897,3099081.0484,1,1.3046875267425309,Very Low Risk
65,0,30786246.897,3099081.0484,1,1.3052436398197056,Very Low Risk
37,1,19987.034618,64963.554623,1,57.27539888575643,High Risk
37,1,16921.665578,64963.554623,1,57.264100958369866,High Risk
37,1,30115.179621,64963.554623,1,57.30935247624127,High Risk
37,1,29918.416068,64963.554623,1,57.33487670539833,High Risk
37,1,18682.181581,64963.554623,1,57.34907876078991,High Risk
29,3,42055.620509,25559.431327,1,72.68633350530592,High Risk
29,3,34516.469628,23429.478716,1,82.81124890512278,Very High Risk
29,3,38420.672763,18104.59719,1,67.79383722311124,High Risk
29,3,37571.482691,21299.526106,1,71.22264207665059,High Risk
76,0,16641018.615,1228982.6563,1,0.4783787223198495,Very Low Risk
76,0,14794548.008,1208748.1065,1,0.477235831130498,Very Low Risk
76,0,15168398.759,1324830.5238,1,0.4775835897535699,Very Low Risk
76,0,14434160.026,1208748.1065,1,0.4784426476401586,Very Low Risk
76,0,16024838.014,1261996.9218,1,0.4784199497311304,Very Low Risk
35,2,227624.36316,58573.696791,1,26.3400181399797,Moderate Risk
35,2,216543.46832,58573.696791,1,26.3400181399797,Moderate Risk
35,2,221410.77727,58573.696791,1,26.3400181399797,Moderate Risk
35,2,210951.24102,58573.696791,1,26.3400181399797,Moderate Risk
35,2,217164.82691,57508.720486,1,26.10667045409468,Moderate Risk
37,3,484659.69954,125667.20402,1,17.03804443163817,Moderate Risk
37,3,483106.30307,125667.20402,1,17.0416035638357,Moderate Risk
37,3,489319.88896,125667.20402,1,16.917092244002145,Moderate Risk
37,3,489423.44873,126732.18033,1,17.083404208736173,Moderate Risk
37,3,491391.08426,125667.20402,1,16.954086894998298,Moderate Risk
53,1,12844828.315,212995.26106,1,1.9829351395869736,Very Low Risk
53,1,13564154.442,212995.26106,1,1.9937021495532197,Very Low Risk
53,1,28532889.974,212995.26106,1,1.8330086954030609,Very Low Risk
53,1,8702230.6009,212995.26106,1,1.8709802331722707,Very Low Risk
53,1,14769279.425,212995.26106,1,1.9409742442494824,Very Low Risk
85,0,2724657.4135,124602.22772,1,0.5488373648270912,Very Low Risk
85,0,2667699.5428,124602.22772,1,0.5419821001713114,Very Low Risk
85,0,2651440.6597,124602.22772,1,0.5426975668759625,Very Low Risk
85,0,2694625.0816,124602.22772,1,0.5520426863979624,Very Low Risk
85,0,2812683.2136,124602.22772,1,0.556015082527618,Very Low Risk
63,0,3434041.8027,818966.77877,1,3.044279934660823,Very Low Risk
63,0,3434041.8027,817901.80247,1,3.0386288285356864,Very Low Risk
43,0,459494.67668,101172.749,1,19.919970571101263,Moderate Risk
43,0,438409.90856,101172.749,1,20.27433822271029,Moderate Risk
43,0,445514.10843,101172.749,1,20.13679215209902,Moderate Risk
33,0,34485.401698,53248.815265,2,42.31052504658906,High Risk
33,0,34278.282169,53248.815265,2,42.74257946672152,High Risk
33,0,33242.68452,53248.815265,2,42.74257946672152,High Risk
33,0,34381.841933,53248.815265,2,42.74257946672152,High Risk
33,0,34485.401698,53248.815265,2,42.74257946672152,High Risk
57,0,3802093.2071,143771.80121,2,1.3110859130532622,Very Low Risk
57,0,3936720.9014,156551.51688,2,1.317514529022848,Very Low Risk
57,0,4155232.0052,157616.49318,2,1.2866448929702976,Very Low Risk
57,0,3833161.1365,162941.37471,2,1.349921459814816,Very Low Risk
57,0,3914973.3508,150161.65905,2,1.3065998309953568,Very Low Risk
57,2,17766713.259,877540.47556,1,1.5550675996106524,Very Low Risk
70,0,538510.77727,71353.412455,2,1.0835972850665498,Very Low Risk
70,0,549902.3514,71353.412455,2,1.064480316641753,Very Low Risk
70,0,682458.85042,71353.412455,2,0.9230206143574072,Very Low Risk
70,0,546795.55846,72418.38876,2,1.0700084709150932,Very Low Risk
70,0,649319.72567,71353.412455,2,0.9473513687661566,Very Low Risk
40,1,232077.43305,154421.56427,1,73.78142322293142,High Risk
40,1,238291.01894,154421.56427,1,74.34924127513449,High Risk
40,1,657708.06662,154421.56427,1,74.00463208683887,High Risk
40,1,352206.76029,155486.54057,1,73.93209587349403,High Risk
40,1,228970.6401,154421.56427,1,73.78142322293142,High Risk
58,1,490873.28543,341857.394,1,7.803643720770273,Low Risk
50,2,683287.32854,104367.67792,1,6.8611695980091945,Very Low Risk
50,2,684322.92619,104367.67792,1,6.8611695980091945,Very Low Risk
50,2,684322.92619,104367.67792,1,6.8611695980091945,Very Low Risk
50,2,684322.92619,104367.67792,1,6.8611695980091945,Very Low Risk
50,2,683287.32854,104367.67792,1,6.8611695980091945,Very Low Risk
53,0,487766.49249,138446.91969,1,7.634027392184946,Low Risk
53,0,487766.49249,138446.91969,1,7.634027392184946,Low Risk
53,0,487766.49249,138446.91969,1,7.634027392184946,Low Risk
53,0,487766.49249,138446.91969,1,7.634027392184946,Low Risk
53,0,488802.09014,138446.91969,1,7.634027392184946,Low Risk
75,0,77235908.23,4462250.7192,1,0.4714112409995438,Very Low Risk
75,0,30087218.485,4667791.1461,1,0.4662022112572699,Very Low Risk
75,0,150850435.04,4417521.7144,1,0.4624788389540729,Very Low Risk
75,0,47361815.741,4921255.5068,1,0.4638615307211765,Very Low Risk
75,0,51684503.886,4938295.1276,1,0.4632913003095879,Very Low Risk
49,3,342368.58263,156551.51688,1,12.242005089949512,Low Risk
49,3,287544.04311,156551.51688,1,12.254336392618434,Low Risk
49,3,297340.79686,155486.54057,1,12.224573848636847,Low Risk
49,3,261105.23514,155486.54057,1,12.224442930797858,Low Risk
49,3,264325.94383,156551.51688,1,12.259865164616125,Low Risk
48,3,2294159.4709,297128.38918,1,4.646214169616705,Very Low Risk
48,3,2250664.3697,297128.38918,1,4.646214169616705,Very Low Risk
48,3,2608981.1561,297128.38918,1,4.639076978022246,Very Low Risk
48,3,2234094.8073,297128.38918,1,4.646214169616705,Very Low Risk
48,3,2550987.6878,297128.38918,1,4.647005403849683,Very Low Risk
61,1,58035927.825,2364247.3978,1,1.085634971850829,Very Low Risk
61,1,57251980.405,2406846.45,1,1.0801474371696185,Very Low Risk
61,1,62310874.918,2385546.9239,1,1.0579657277201595,Very Low Risk
61,1,62276700.196,2396196.6869,1,1.0666514455375418,Very Low Risk
61,1,60260391.574,2417496.213,1,1.0684788181044156,Very Low Risk
54,3,316167.96212,15974.644579,2,1.7381851236755574,Very Low Risk
54,3,159896.27694,18104.59719,2,2.3295604435953194,Very Low Risk
42,2,375714.82691,74548.341371,1,18.6509623502058,Moderate Risk
42,2,376129.06597,73483.365065,1,18.466035115470262,Moderate Risk
42,2,373540.07185,74548.341371,1,18.690442152709217,Moderate Risk
42,2,375300.58785,73483.365065,1,18.621731935028507,Moderate Risk
42,2,377786.02221,74548.341371,1,18.57161446268084,Moderate Risk
66,0,1770064.2129,195955.64017,2,0.9663848385459132,Very Low Risk
66,0,1770064.2129,195955.64017,2,0.9621296464759485,Very Low Risk
66,0,1771099.8106,194890.66387,2,0.9673965832861948,Very Low Risk
66,0,1770996.2508,195955.64017,2,0.9626309258128168,Very Low Risk
66,0,1770064.2129,194890.66387,2,0.9606262384380296,Very Low Risk
47,1,210070.98302,100107.7727,1,14.603018709438786,Low Risk
47,1,209346.06466,100107.7727,1,14.603018709438786,Low Risk
47,1,210371.30634,100107.7727,1,14.603018709438786,Low Risk
47,1,208206.90725,99042.796392,1,14.527702748285002,Low Risk
47,1,210278.10255,99042.796392,1,14.527702748285002,Low Risk
45,2,1278963.096,156551.51688,1,14.4643279152104,Low Risk
45,2,1278963.096,156551.51688,1,15.291145592007602,Low Risk
45,2,1279998.6937,156551.51688,1,14.01550394235471,Low Risk
45,2,1278963.096,156551.51688,1,15.291145592007602,Low Risk
73,0,18250337.361,1053261.5659,1,0.4896364712861841,Very Low Risk
73,0,16950662.312,1052196.5896,1,0.4642783774591233,Very Low Risk
73,0,17241665.251,1053261.5659,1,0.4884363091035026,Very Low Risk
73,0,15248139.778,1053261.5659,1,0.4921632162478834,Very Low Risk
73,0,16750791.966,1051131.6133,1,0.4690257631621572,Very Low Risk
40,0,3763672.5343,130992.08555,1,15.437296058513272,Low Risk
40,0,2113758.3605,130992.08555,1,15.437296058513272,Low Risk
40,0,2329059.1117,130992.08555,1,15.437296058513272,Low Risk
40,0,2555813.5728,130992.08555,1,15.437296058513272,Low Risk
40,0,2309869.4873,130992.08555,1,15.437296058513272,Low Risk
65,0,2456644.742,212995.26106,1,3.695305551082535,Very Low Risk
61,0,649319.72567,129927.10925,1,2.3321082458893594,Very Low Risk
61,0,650355.32332,129927.10925,1,2.3566320018794693,Very Low Risk
61,0,662782.4951,128862.13294,1,2.325904327501637,Very Low Risk
61,0,656568.90921,128862.13294,1,2.330097601381813,Very Low Risk
61,0,656568.90921,128862.13294,1,2.338834149691383,Very Low Risk
68,0,50205.774004,10543.265422,2,0.8579692233920642,Very Low Risk
68,0,52204.477466,10436.767792,2,0.8748504072235075,Very Low Risk
68,0,50247.19791,10436.767792,2,0.8647348280518163,Very Low Risk
68,0,52308.037231,10436.767792,2,0.8891700143733542,Very Low Risk
68,1,99728.05356,117147.39358,1,1.0993749786513534,Very Low Risk
68,1,99003.135206,117147.39358,1,1.0993749786513534,Very Low Risk
68,1,97139.059438,117147.39358,1,1.0993749786513534,Very Low Risk
68,1,93514.467668,117147.39358,1,1.0993749786513534,Very Low Risk
68,1,108427.07381,117147.39358,1,1.0993749786513534,Very Low Risk
65,0,517177.46571,25559.431327,2,0.8507104200903095,Very Low Risk
65,0,515416.94971,25559.431327,2,0.8432516625145159,Very Low Risk
65,0,515624.06924,25559.431327,2,0.8435110457951964,Very Low Risk
65,0,515520.50947,25559.431327,2,0.8486369355539133,Very Low Risk
65,0,515416.94971,25559.431327,2,0.8485072376978459,Very Low Risk
51,2,6891902.3514,186370.85343,1,1.602609650541539,Very Low Risk
51,2,6830802.0901,186370.85343,1,1.602609650541539,Very Low Risk
51,2,6098634.5526,186370.85343,1,1.602609650541539,Very Low Risk
51,2,6840122.469,186370.85343,1,1.602609650541539,Very Low Risk
51,2,6320252.4494,186370.85343,1,1.602609650541539,Very Low Risk
58,0,626660.84912,48988.910043,2,2.3995155349092565,Very Low Risk
58,0,627996.77008,44729.004822,2,2.283013559169934,Very Low Risk
60,0,317928.47812,69223.459844,1,2.5615962827453687,Very Low Risk
62,0,4294209.2097,212995.26106,1,3.29312170691166,Very Low Risk
62,0,4294209.2097,214060.23736,1,3.300878924772778,Very Low Risk
62,0,4295244.8073,212995.26106,1,3.29312170691166,Very Low Risk
62,0,4294209.2097,212995.26106,1,3.29312170691166,Very Low Risk
62,0,4294209.2097,212995.26106,1,3.29312170691166,Very Low Risk
34,3,251815.92423,145901.75383,1,30.05943468462296,Moderate Risk
44,0,1360878.87,126732.18033,2,5.046860171711421,Very Low Risk
44,0,952335.59765,124602.22772,2,5.010659652674038,Very Low Risk
44,0,1119998.857,127797.15664,2,5.064960463273106,Very Low Risk
44,0,1121862.9327,125667.20402,2,5.028759901274845,Very Low Risk
44,0,1191972.8935,127797.15664,2,5.064960463273106,Very Low Risk
76,0,5020059.6016,153356.58796,2,0.476390089456874,Very Low Risk
76,0,4995308.8178,162515.38419,2,0.4766096622471576,Very Low Risk
76,0,5010842.7825,157616.49318,2,0.4767717194853507,Very Low Risk
76,0,4994169.6604,108308.09025,2,0.4766056634018197,Very Low Risk
76,0,5010739.2227,154421.56427,2,0.476634796575943,Very Low Risk
53,1,731131.93991,169331.23254,1,7.526930559780929,Low Risk
53,1,730096.34226,169331.23254,1,7.55675990275862,Low Risk
53,1,730096.34226,169331.23254,1,7.579497808138657,Low Risk
53,1,730096.34226,169331.23254,1,7.571883171525869,Low Risk
53,1,729060.74461,169331.23254,1,7.549250779842704,Low Risk
64,0,6125560.0914,1054326.5422,1,1.8165972031615,Very Low Risk
64,0,6146272.0444,1054326.5422,1,1.8587940282993864,Very Low Risk
64,0,6040641.0843,1054326.5422,1,1.8319601790807492,Very Low Risk
64,0,6036498.6937,1054326.5422,1,1.611604545222236,Very Low Risk
82,2,36778214.892,420665.64059,1,0.5144067103109098,Very Low Risk
82,2,36834137.165,425990.52212,1,0.5144067103109098,Very Low Risk
82,2,36938732.528,447290.04822,1,0.5144067103109098,Very Low Risk
82,2,37092000.98,388716.35143,1,0.5144067103109098,Very Low Risk
82,2,36840350.751,431315.40364,1,0.5144067103109098,Very Low Risk
45,2,203494.93795,85198.104423,1,19.07711160631189,Moderate Risk
45,2,201527.30242,85198.104423,1,19.164735406371506,Moderate Risk
45,2,201630.86218,85198.104423,1,19.07711160631189,Moderate Risk
45,2,202562.90007,85198.104423,1,19.07711160631189,Moderate Risk
45,2,204219.8563,85198.104423,1,19.07711160631189,Moderate Risk
52,0,1229047.2894,80938.199202,1,3.273251298940353,Very Low Risk
52,0,742937.7531,60703.649402,1,2.8915421355844177,Very Low Risk
52,0,965280.56826,73483.365065,1,3.1700140655053626,Very Low Risk
65,0,-5281.548008,80938.199202,1,1.4288710925898565,Very Low Risk
65,0,-5799.346832,80938.199202,1,1.4295426086073055,Very Low Risk
38,2,814186.87133,93717.914866,1,12.736285395801982,Low Risk
38,2,818639.94121,93717.914866,1,13.151567364982832,Low Risk
38,2,850432.78903,93717.914866,1,12.736285395801982,Low Risk
38,2,813151.27368,93717.914866,1,13.070548548947537,Low Risk
70,0,41870248.53,3727417.0685,1,0.4624749866950758,Very Low Risk
70,0,44764743.958,3727417.0685,1,0.4621857585139221,Very Low Risk
70,0,46123448.073,3727417.0685,1,0.462365364025648,Very Low Risk
70,0,43576913.455,3727417.0685,1,0.4615279473931506,Very Low Risk
70,0,43900019.922,3727417.0685,1,0.4617112608277467,Very Low Risk
67,0,2038573.9713,217787.65443,1,1.355547944566774,Very Low Risk
67,0,2042716.3619,217787.65443,1,1.3529128797829746,Very Low Risk
67,0,1994043.2724,217787.65443,1,1.3560132273296044,Very Low Risk
67,0,2012684.03,217787.65443,1,1.3560132273296044,Very Low Risk
67,0,2037538.3736,218852.63074,1,1.3572989504678237,Very Low Risk
67,0,44308045.395,2204500.952,1,0.5885208269118828,Very Low Risk
67,0,44308045.395,2204500.952,1,0.5885208269118828,Very Low Risk
67,0,44308045.395,2204500.952,1,0.5885208269118828,Very Low Risk
67,0,44308045.395,2204500.952,1,0.5885591357701099,Very Low Risk
67,0,44308045.395,2204500.952,1,0.5885591357701099,Very Low Risk
50,0,197695.59112,61768.625707,2,11.159478031923996,Low Risk
50,0,198627.629,61768.625707,2,9.823570439662737,Low Risk
50,0,197592.03135,60703.649402,2,10.432950274102293,Low Risk
50,0,198627.629,61768.625707,2,10.449016459572311,Low Risk
50,0,198731.18877,61768.625707,2,9.963113842635211,Low Risk
65,0,167904843.53,1821109.4821,1,2.2033394716541133,Very Low Risk
65,0,195236202.04,2598542.1849,1,3.394204447833101,Very Low Risk
78,0,20319461.463,2077768.7716,1,0.4631182184216588,Very Low Risk
78,0,17710790.986,1374884.4101,1,0.4631385859117056,Very Low Risk
78,0,19687746.897,2216215.6913,1,0.4630242930169632,Very Low Risk
78,0,19596614.304,1928672.0889,1,0.4632150702303146,Very Low Risk
78,0,19667034.944,1310985.8318,1,0.4631496189923198,Very Low Risk
63,0,295786157.67,14717972.539,1,8.02835332601144,Low Risk
63,0,277133490.63,14717972.539,1,8.115767431602997,Low Risk
63,0,285901999.48,14717972.539,1,7.587341603813138,Low Risk
63,0,263384067.77,14717972.539,1,8.265032721305264,Low Risk
54,0,248750.55519,29819.336548,2,3.0315692268186893,Very Low Risk
54,0,248750.55519,29819.336548,2,3.0315692268186893,Very Low Risk
54,0,248750.55519,29819.336548,2,3.0315692268186893,Very Low Risk
54,0,248750.55519,30884.312854,2,3.068668549336701,Very Low Risk
54,0,248750.55519,29819.336548,2,3.0315692268186893,Very Low Risk
79,0,41823646.636,2587892.4219,1,0.474823909001535,Very Low Risk
79,0,41824682.234,2577242.6588,1,0.474823909001535,Very Low Risk
79,0,41824682.234,2587892.4219,1,0.474823909001535,Very Low Risk
79,0,41823646.636,2587892.4219,1,0.474823909001535,Very Low Risk
79,0,41823646.636,2577242.6588,1,0.474823909001535,Very Low Risk
70,0,92403271.391,6038415.651,1,0.5528120326354922,Very Low Risk
70,0,127122718.16,5868019.4422,1,0.581166944092618,Very Low Risk
70,0,91694922.6,5846719.9161,1,0.5718573856036662,Very Low Risk
70,0,153585344.87,5910618.4944,1,0.5379458412869025,Very Low Risk
70,0,97970644.35,5985166.8357,1,0.591371476178238,Very Low Risk
47,0,1042225.4735,111822.51206,2,6.192182337781752,Very Low Risk
47,0,903455.38863,111822.51206,2,6.192182337781752,Very Low Risk
47,0,884814.63096,112887.48836,2,6.217282171519179,Very Low Risk
47,0,829927.95558,112887.48836,2,6.217282171519179,Very Low Risk
47,0,824749.96734,111822.51206,2,6.192182337781752,Very Low Risk
28,1,79150.728282,30884.312854,1,53.7569845098292,High Risk
42,3,1145992.3579,138446.91969,2,10.28355148605966,Low Risk
42,3,945707.7727,139511.89599,2,10.60082054179166,Low Risk
55,0,229799.11822,33014.265464,2,5.969047811933942,Very Low Risk
55,0,143948.07315,33014.265464,2,5.969047811933942,Very Low Risk
55,0,738381.12345,106497.63053,1,3.6664882948996738,Very Low Risk
55,0,741487.91639,106497.63053,1,3.636921367433587,Very Low Risk
55,0,728025.14696,106497.63053,1,3.6642224529810097,Very Low Risk
55,0,769449.05291,106497.63053,1,3.639333078979434,Very Low Risk
55,0,745733.86675,106497.63053,1,3.667093873895623,Very Low Risk
49,2,3586274.6571,340792.41769,1,4.822868458555259,Very Low Risk
49,2,3571776.29,340792.41769,1,4.804914074735409,Very Low Risk
